そこの人、 頼み事とかありますか？	What can I do for you, stranger?
ハルシオン海岸は、 デルフォイへ行く 途中にある。 積み荷を 探すのもいいが、 そいつは 口で言うほど 簡単じゃないぜ。	The Halcyon Coast lies between Megara and Delphi, but if you're looking for those chests, they're not in plain sight.
難破船から 積み荷を 見つけたって？ こりゃ お見それしたね。 あそこから 生きて帰って きたんだから、 それは あんたのものさ。	So you found the chests from the shipwreck?  I'm impressed.  Since you survived, I'd say you earned them.
あんたに幸運を、 旅のお方。	Good luck, traveler.
ヘリコス山道の外れに、 とんでもない 腕前の鍛冶師が 住んでる。 なんでも、 鍛冶神ヘパイストスが 自らテルメロスに その業を 伝えたんだってさ。 気さくで いい奴なんだが、 ずっと一人で 暮らしてるんだ。 彼に会えたら、 欲しい物を 売ってもらえるよ。 …もっとも、 彼が あんたのことを 気に入れば の話だが。	A blacksmith of remarkable skill lives in the hills by Helicos Pass.  Some say the god Hephaistos himself taught Termerus his craft.  He's friendly, but he keeps to himself.  If you can find him, he will sell to you at a fair price... if he likes you.
テルメロスは天才で、 モノは超一級品だ。 ひと財産築ける 腕前だってのに、 やっこさん、 おもてに 出ようと しないのさ。	Termerus is gifted, he can make marvelous things.  If he didn't live off by himself, he'd make a fortune.
こんにちは、 旅のお方。 おや、 驚かれましたか？ いくさや憎悪に 囚われぬ ケンタウロスも いるのですよ。 私の名は ケイロン。 あなたと お会いできて 嬉しく思います。 実は今、 私は進退 窮まっている 状況なのです。	A gentle greetings, good traveler.  What, are you surprised to find a centaur not crazed with war and hatred?  My name is Chiron – I am pleased to meet you.  Sadly, I have a problem that I cannot solve.
ええ、 私はこの森で、 他の生き物たちと 長い間平和に 暮らして きました。 …ところが最近、 それが狂い 始めたのです。 中でも一番 たちが悪いのは、 メナードの 神官イノです。 私が小川で 水を飲もうと 立ち止まった折、 彼女は私の 不意を突いて 魔法の弓を ひったくり、 洞窟の中に 逃げ込んで しまったのです。 戦士殿、 ケンタウロスは 洞窟が苦手です。 暗くて窮屈な 洞窟の中では、 私はうまく 立ち回れ ないのです。{^n}{^n}もしあなたが 親切にも弓を 取り戻して くださったなら、 私が長年 培ってきた 知恵と知識を、 喜んでご教授 いたしましょう。	You see, I have long dwelt in these woods at peace with all the creatures... but recently they have gone mad, worst of all Ino, the maenad priestess.  When I stopped by the stream to drink, she surprised me,  stole my magic bow, then ran into a cave.  Warrior, I am a centaur – we are not fit for caves.  In that dark, cramped space we cannot fight well.{^n}{^n}If you would do me the kindness of retrieving my bow, I would gladly share with you my great store of wisdom and learning.
イノはここ3日というもの、 洞窟から 出てきません。 おそらく 私の怒りを 恐れている のでしょう。 弓を取り戻すには、 洞窟に入るしか ありません。 でもそれは、 ケンタウロスには 不可能なのです！	Ino has not come out of the cave in three days.  No doubt she fears my anger.  The only way to get my bow back is to go in there.  That cave is no place for a centaur!
私の弓！ お見事です、 戦士殿！ よくぞ 成し遂げて くださいました。 私は名誉に かけても、 このご恩に 報いると しましょう。 あなたに 感謝の意を 捧げます。	My bow!  Splendid!  Warrior, you have my gratitude, and as I am noble, I am good to my word.  Let me bestow my thanks…
おおせのとおり、 あらゆる獣たちが すっかり おかしく なりつつ あります。 我が ケンタウロスの 兄弟たちも、 …マァもともと 文化的な 連中とは 言えません でしたが、 以前にも増して 凶暴化して います。 何者かが 何らかの手段で 獣たちに呼びかけ、 彼らはそれに 応じている のでしょう。 その呼びかけを 発しているのが 何者なのかは、 私には わかりません。	It is true, all manner of beasts have gone utterly mad.  Even my centaur brothers who were never… civilized, are more savage than ever.  Something is calling them, somehow, and they answer.  But who or what calls them, I cannot tell.
若いお人、 私が どれほどの 齢を重ねて きたか、 あなたには 想像もつかない でしょうね。 信じられぬ でしょうが、 私はかの ヘラクレスに 戦い方を 教えたことも あるのですよ。	Can you guess how old I am, young one?  Very old, to your eyes.  I don't think you'll believe it, but I tutored the young Herakles in the ways of war.
フム…。 若き戦士よ、 あなたには 無限の 可能性がある。 人間は 視野が狭く、 目に見える ものでしか 判断が できません。 あなたの 偉業は、 英雄譚として 語られて 初めて、 人々の尊敬を 勝ち得る でしょう。	Hm… you have much potential, young warrior.  Men have poor vision, they only judge by outward signs.  Not until your worth is spelled out in great acts of heroism will you earn their respect.
今一度、 若き戦士に 感謝を。 幸運が あなたに 微笑みますよう。	Thank you again, young warrior.  May fortune smile on your way.
ああ、 私の弓は もう戻っては こないの だろうか。	Ah, I fear my magic bow has been lost.
デルフォイが 初めてサテュロスに 襲われた際、 私の夫は 押っ取り刀で 獣たちに 立ち向かいました。 夫は僅かな 仲間と勇敢に 戦いましたが、 数が違い すぎました…。 見知らぬお方、 私は毎晩 夫の夢を 見るのです！ 夢の中で夫は、 「復讐が 遂げられぬ 限り、 死者の川 ステュクスを 渡って冥界に 行くことは できぬ」と 言うのです。 それから…、 そう、 彼を殺したのは、 半身が人間、 半身が猪の 怪物だった そうです。 その怪物は、 パルナッソス近辺の、 地下のどこかに 隠れている、 と。	When the first satyrs attacked Delphi, my husband was quick to take sword against the beasts.  He and a few others fought bravely but were soon out-numbered... Stranger, I've seen him in my dreams!  He told me he cannot cross the river Styx to Hades until his death is avenged.   And he said – he said his killer was part boar and part man.  He said the beast hides underground, somewhere around Parnassus.
